Date,HomeTeam,AwayTeam,FTR,Season,played,BTTS,Time,HTREND,HTREND2,HTREND3,HTREND4,HTREND5,ATREND,ATREND2,ATREND3,ATREND4,ATREND5,HPOINT,APOINT,HLM,ALM,HLM_1,ALM_1,AAG_1,HAG_1,HSc_1,ASc_1,HLM_2,ALM_2,AAG_2,HAG_2,HSc_2,ASc_2,HLM_3,ALM_3,AAG_3,HAG_3,HSc_3,ASc_3,HLM_4,ALM_4,AAG_4,HAG_4,HSc_4,ASc_4,HLM_5,ALM_5,AAG_5,HAG_5,HSc_5,ASc_5,ACUM,HCUM,AAG,HAG,AAGC,HAGC,UO25
2013-12-07,20,2,A,1314,1,0.0,0,1.0,4.0,4.0,4.0,7.0,1.0,4.0,4.0,7.0,7.0,8.0,14.0,0,3,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,4.0,7.0,0.3333333333333333,1.5,2.0,1.0,0
2013-12-07,6,33,H,1314,1,1.0,0,3.0,6.0,9.0,12.0,15.0,3.0,4.0,7.0,10.0,10.0,10.0,13.0,3,0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,4.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,11.0,21.0,2.6666666666666665,2.6666666666666665,1.0,1.6666666666666667,1
2013-12-07,36,21,H,1314,1,1.0,0,0.0,0.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,10.0,14.0,3,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,6.0,1.0,0.0,0.0,6.0,1.5,0.5,0.0,1.5,1
2013-12-07,39,4,A,1314,1,0.0,0,1.0,1.0,1.0,4.0,4.0,3.0,6.0,9.0,12.0,15.0,8.0,21.0,0,3,0.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,14.0,8.0,2.5,2.5,4.0,2.0,1
2013-12-08,7,22,A,1314,1,0.0,0,0.0,0.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,13.0,0,3,0.0,3.0,3.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,4.0,2.5,0.5,0.5,3.0,0
2013-12-08,17,40,A,1314,1,0.0,0,0.0,3.0,3.0,6.0,6.0,1.0,2.0,5.0,8.0,11.0,5.0,16.0,0,3,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,7.0,3.0,1.5,0.5,0.5,1.0,1
2013-12-13,22,39,H,1314,1,1.0,0,3.0,4.0,4.0,7.0,7.0,0.0,1.0,1.0,1.0,4.0,9.0,8.0,3,0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,8.0,13.0,1.6666666666666667,0.25,1.0,1.75,1
2013-12-14,2,7,H,1314,1,1.0,0,3.0,4.0,7.0,7.0,10.0,0.0,0.0,0.0,1.0,4.0,6.0,4.0,3,0,3.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,4.0,13.0,0.0,2.0,2.0,2.0,1
2013-12-14,4,20,H,1314,1,1.0,0,3.0,6.0,9.0,12.0,15.0,0.0,1.0,4.0,4.0,4.0,20.0,8.0,3,0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,5.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,9.0,24.0,2.3333333333333335,2.6666666666666665,2.0,0.6666666666666666,1
2013-12-14,21,29,D,1314,1,1.0,0,0.0,3.0,3.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,1,1,3.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,5.0,17.0,0.6666666666666666,1.0,3.6666666666666665,0.0,1
2013-12-14,23,5,D,1314,1,1.0,0,3.0,4.0,4.0,4.0,4.0,0.0,3.0,3.0,3.0,6.0,10.0,15.0,1,1,1.0,3.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,13.0,7.0,2.3333333333333335,2.3333333333333335,2.6666666666666665,2.0,1
2013-12-14,27,6,D,1314,1,0.0,0,1.0,1.0,4.0,7.0,7.0,3.0,6.0,9.0,12.0,15.0,7.0,21.0,1,1,0.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,13.0,2.0,1.3333333333333333,1.0,1.3333333333333333,0
2013-12-14,40,36,H,1314,1,1.0,0,3.0,4.0,5.0,8.0,11.0,3.0,3.0,3.0,6.0,6.0,10.0,9.0,3,0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,3.0,4.0,2.0,1.0,1.0,10.0,16.0,1.75,2.0,1.25,2.0,1
2013-12-15,3,13,A,1314,1,0.0,0,3.0,6.0,9.0,12.0,12.0,0.0,0.0,1.0,1.0,1.0,18.0,6.0,0,3,3.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,8.0,22.0,0.3333333333333333,3.3333333333333335,1.6666666666666667,1.3333333333333333,0
2013-12-15,33,17,H,1314,1,0.0,0,0.0,3.0,4.0,7.0,10.0,0.0,0.0,3.0,3.0,6.0,11.0,6.0,3,0,3.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,1.0,3.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,1.3333333333333333,2.3333333333333335,2.3333333333333335,1.0,0
2013-12-20,13,2,D,1314,1,1.0,0,3.0,3.0,3.0,4.0,4.0,3.0,6.0,7.0,10.0,10.0,8.0,17.0,1,1,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,7.0,3.0,0.5,1.6666666666666667,1.75,1.0,0
2013-12-21,7,23,H,1314,1,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,5.0,5.0,4.0,8.0,3,0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,4.0,2.0,0.3333333333333333,1.6666666666666667,2.6666666666666665,0
2013-12-21,5,22,A,1314,1,1.0,0,1.0,1.0,4.0,4.0,4.0,3.0,6.0,7.0,7.0,10.0,17.0,16.0,0,3,0.0,3.0,2.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,3.0,0.0,2.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,9.0,18.0,2.3333333333333335,1.75,0.3333333333333333,2.0,1
2013-12-21,17,21,H,1314,1,1.0,0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,4.0,4.0,5.0,5.0,15.0,3,0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.6666666666666667,0.3333333333333333,0.0,1.3333333333333333,1
